Maximum CNC 25 LB,"-0.09207",N
Time at Maximum CNC 25 LB,"0.00000",s
Extension at Maximum CNC 25 LB,"-0.00254",mm
Rate 1,"0.14700",mm/s
Start date,"9/14/2021"
Specimen label,""

Time,Extension,CNC 25 LB
(s),(mm),(N)
"18.07500","2.65079","-22.54245"
"18.10000","2.65447","-22.55815"
"18.12500","2.65821","-22.57756"
"18.15000","2.66192","-22.59211"
"18.17500","2.66557","-22.61251"
"18.20000","2.66920","-22.62699"
"18.22500","2.67291","-22.64747"
"18.25000","2.67663","-22.66397"
"18.27500","2.68036","-22.68012"
"18.30000","2.68408","-22.69863"
"18.32500","2.68773","-22.71359"
"18.35000","2.69156","-22.73278"
"18.37500","2.69678","-22.74573"
"18.40000","2.70094","-22.76145"
"18.42500","2.70402","-22.77210"
"18.45000","2.70698","-22.78964"
"18.47500","2.71020","-22.80209"
"18.50000","2.71367","-22.81789"
"18.52500","2.71723","-22.83370"
"18.55000","2.72080","-22.84846"
"18.57500","2.72440","-22.86418"
"18.60000","2.72795","-22.87701"
"18.62500","2.73152","-22.89487"
"18.65000","2.73519","-22.90694"
"18.67500","2.73892","-22.92314"
"18.70000","2.74265","-22.93582"
"18.72500","2.74626","-22.95079"
"18.75000","2.74989","-22.96606"
"18.77500","2.75359","-22.97922"
"18.80000","2.75726","-22.99328"
"18.82500","2.76096","-23.00333"
"18.85000","2.76465","-23.02145"
"18.87500","2.76831","-23.03157"
"18.90000","2.77194","-23.04996"
"18.92500","2.77562","-23.05993"
"18.95000","2.77935","-23.07458"
"18.97500","2.78307","-23.08831"
"19.00000","2.78671","-23.10736"
"19.02500","2.79034","-23.12020"
"19.05000","2.79401","-23.13772"
"19.07500","2.79770","-23.15301"
"19.10000","2.80144","-23.17058"
"19.12500","2.80520","-23.18658"
"19.15000","2.80881","-23.20242"
"19.17500","2.81244","-23.22022"
"19.20000","2.81615","-23.23372"
"19.22500","2.81991","-23.25496"
"19.25000","2.82363","-23.26748"
"19.27500","2.82727","-23.28775"
"19.30000","2.83088","-23.30135"
"19.32500","2.83455","-23.32095"
"19.35000","2.83825","-23.33606"
"19.37500","2.84196","-23.35314"
"19.40000","2.84567","-23.36780"
"19.42500","2.84928","-23.38180"
"19.45000","2.85290","-23.40309"
"19.47500","2.85660","-23.41646"
"19.50000","2.86029","-23.43524"
"19.52500","2.86398","-23.44775"
"19.55000","2.86762","-23.46726"
"19.57500","2.87128","-23.48085"
"19.60000","2.87495","-23.50164"
"19.62500","2.87863","-23.51445"
"19.65000","2.88233","-23.53215"
"19.67500","2.88604","-23.54848"
"19.70000","2.88965","-23.56568"
"19.72500","2.89324","-23.58047"
"19.75000","2.89691","-23.58596"
"19.77500","2.90063","-23.60099"
"19.80000","2.90438","-23.61573"
"19.82500","2.90806","-23.63650"
"19.85000","2.91169","-23.65177"
"19.87500","2.91532","-23.66782"
"19.90000","2.91898","-23.68453"
"19.92500","2.92274","-23.70273"
"19.95000","2.92647","-23.72101"
"19.97500","2.93007","-23.73758"
"20.00000","2.93366","-23.75654"
"20.02500","2.93735","-23.77206"
"20.05000","2.94106","-23.78952"
"20.07500","2.94474","-23.80883"
"20.10000","2.94841","-23.82611"
"20.12500","2.95203","-23.84356"
"20.15000","2.95567","-23.86097"
"20.17500","2.95934","-23.87927"
"20.20000","2.96310","-23.89692"
"20.22500","2.96681","-23.91555"
"20.25000","2.97041","-23.93242"
"20.27500","2.97404","-23.95164"
"20.30000","2.97777","-23.97158"
"20.32500","2.98151","-23.98928"
"20.35000","2.98519","-24.00739"
"20.37500","2.98885","-24.02520"
"20.40000","2.99247","-24.04410"
"20.42500","2.99611","-24.06310"
"20.45000","2.99977","-24.08214"
"20.47500","3.00348","-24.09862"
"20.50000","3.00720","-24.11712"
"20.52500","3.01085","-24.13478"
"20.55000","3.01447","-24.15460"
"20.57500","3.01816","-24.17141"
"20.60000","3.02182","-24.19118"
"20.62500","3.02555","-24.20946"
"20.65000","3.02926","-24.22715"
"20.67500","3.03289","-24.24864"
"20.70000","3.03652","-24.26446"
"20.72500","3.04020","-24.28436"
"20.75000","3.04398","-24.30091"
"20.77500","3.04770","-24.32236"
"20.80000","3.05135","-24.33871"
"20.82500","3.05492","-24.35670"
"20.85000","3.05861","-24.37570"
"20.87500","3.06229","-24.39193"
"20.90000","3.06603","-24.41394"
"20.92500","3.06972","-24.42904"
"20.95000","3.07333","-24.45088"
"20.97500","3.07698","-24.46456"
"21.00000","3.08069","-24.48937"
"21.02500","3.08445","-24.50310"
"21.05000","3.08817","-24.52652"
"21.07500","3.09180","-24.54037"
"21.10000","3.09542","-24.56246"
"21.12500","3.09916","-24.57725"
"21.15000","3.10287","-24.59923"
"21.17500","3.10660","-24.61443"
"21.20000","3.11025","-24.63304"
"21.22500","3.11386","-24.65164"
"21.25000","3.11749","-24.66958"
"21.27500","3.12118","-24.68986"
"21.30000","3.12490","-24.70659"
"21.32500","3.12857","-24.72631"
"21.35000","3.13222","-24.74363"
"21.37500","3.13586","-24.76549"
"21.40000","3.13954","-24.78071"
"21.42500","3.14319","-24.79999"
"21.45000","3.14690","-24.81656"
"21.47500","3.15063","-24.83633"
"21.50000","3.15428","-24.85270"
"21.52500","3.15787","-24.87303"
"21.55000","3.16155","-24.88950"
"21.57500","3.16528","-24.90671"
"21.60000","3.16899","-24.92699"
"21.62500","3.17265","-24.94213"
"21.65000","3.17625","-24.96371"
"21.67500","3.17994","-24.97641"
"21.70000","3.18360","-24.99831"
"21.72500","3.18737","-25.01373"
"21.75000","3.19108","-25.03562"
"21.77500","3.19468","-25.05288"
"21.80000","3.19825","-25.06886"
"21.82500","3.20195","-25.08899"
"21.85000","3.20572","-25.10707"
"21.87500","3.20942","-25.12644"
"21.90000","3.21307","-25.14373"
"21.92500","3.21669","-25.16027"
"21.95000","3.22035","-25.17920"
"21.97500","3.22401","-25.19743"
"22.00000","3.22775","-25.21705"
"22.02500","3.23146","-25.23360"
"22.05000","3.23506","-25.25114"
"22.07500","3.23866","-25.27129"
"22.10000","3.24238","-25.28786"
"22.12500","3.24612","-25.30894"
"22.15000","3.24982","-25.32509"
"22.17500","3.25349","-25.34514"
"22.20000","3.25713","-25.36244"
"22.22500","3.26080","-25.37972"
"22.25000","3.26445","-25.39962"
"22.27500","3.26820","-25.41566"
"22.30000","3.27195","-25.43545"
"22.32500","3.27563","-25.44979"
"22.35000","3.27929","-25.47165"
"22.37500","3.28303","-25.48855"
"22.40000","3.28674","-25.50551"
"22.42500","3.29040","-25.52341"
"22.45000","3.29404","-25.53965"
"22.47500","3.29768","-25.55969"
"22.50000","3.30136","-25.57740"
"22.52500","3.30499","-25.59648"
"22.55000","3.30867","-25.61129"
"22.57500","3.31238","-25.63061"
"22.60000","3.31601","-25.64656"
"22.62500","3.31964","-25.67033"
"22.65000","3.32332","-25.68128"
"22.67500","3.32699","-25.70419"
"22.70000","3.33072","-25.71282"
"22.72500","3.33440","-25.73725"
"22.75000","3.33802","-25.75244"
"22.77500","3.34163","-25.77289"
"22.80000","3.34534","-25.79005"
"22.82500","3.34909","-25.80720"
"22.85000","3.35282","-25.82897"
"22.87500","3.35645","-25.84135"
"22.90000","3.36002","-25.86327"
"22.92500","3.36372","-25.87706"
"22.95000","3.36744","-25.89848"
"22.97500","3.37118","-25.91758"
"23.00000","3.37484","-25.93455"
"23.02500","3.37843","-25.95084"
"23.05000","3.38208","-25.96807"
"23.07500","3.38578","-25.98840"
"23.10000","3.38955","-26.00646"
"23.12500","3.39323","-26.02240"
"23.15000","3.39686","-26.04086"
"23.17500","3.40049","-26.05826"
"23.20000","3.40421","-26.07826"
"23.22500","3.40788","-26.09660"
"23.25000","3.41158","-26.11171"
"23.27500","3.41525","-26.12906"
"23.30000","3.41891","-26.14764"
"23.32500","3.42255","-26.16487"
"23.35000","3.42624","-26.18408"
"23.37500","3.42997","-26.19810"
"23.40000","3.43369","-26.22102"
"23.42500","3.43731","-26.23263"
"23.45000","3.44090","-26.25574"
"23.47500","3.44461","-26.26779"
"23.50000","3.44827","-26.28890"
"23.52500","3.45200","-26.30639"
"23.55000","3.45571","-26.32381"
"23.57500","3.45936","-26.34321"
"23.60000","3.46295","-26.35746"
"23.62500","3.46662","-26.37882"
"23.65000","3.47040","-26.39471"
"23.67500","3.47409","-26.41315"
"23.70000","3.47770","-26.43010"
"23.72500","3.48132","-26.44420"
"23.75000","3.48508","-26.46540"
"23.77500","3.48883","-26.48039"
"23.80000","3.49259","-26.50006"
"23.82500","3.49701","-26.51567"
"23.85000","3.50157","-26.52911"
"23.87500","3.50499","-26.54548"
"23.90000","3.50810","-26.55724"
"23.92500","3.51145","-26.58007"
"23.95000","3.51492","-26.58889"
"23.97500","3.51834","-26.60727"
"24.00000","3.52184","-26.61679"
"24.02500","3.52543","-26.63589"
"24.05000","3.52906","-26.65556"
"24.07500","3.53277","-26.67137"
"24.10000","3.53645","-26.69378"
"24.12500","3.54006","-26.70660"
"24.15000","3.54363","-26.73146"
"24.17500","3.54736","-26.74426"
"24.20000","3.55106","-26.76549"
"24.22500","3.55477","-26.78389"
"24.25000","3.55842","-26.79902"
"24.27500","3.56204","-26.82176"
"24.30000","3.56569","-26.83534"
"24.32500","3.56931","-26.85787"
"24.35000","3.57306","-26.87122"
"24.37500","3.57677","-26.89335"
"24.40000","3.58040","-26.91023"
"24.42500","3.58402","-26.92990"
"24.45000","3.58773","-26.94699"
"24.47500","3.59144","-26.96408"
"24.50000","3.59516","-26.98194"
"24.52500","3.59885","-27.00204"
"24.55000","3.60250","-27.02179"
"24.57500","3.60613","-27.03693"
"24.60000","3.60980","-27.05704"
"24.62500","3.61351","-27.07093"
"24.65000","3.61722","-27.09352"
"24.67500","3.62084","-27.10607"
"24.70000","3.62445","-27.13097"
"24.72500","3.62818","-27.14179"
"24.75000","3.63187","-27.16483"
"24.77500","3.63560","-27.18141"
"24.80000","3.63925","-27.19843"
"24.82500","3.64287","-27.22054"
"24.85000","3.64650","-27.23248"
"24.87500","3.65018","-27.25693"
"24.90000","3.65397","-27.26901"
"24.92500","3.65770","-27.29351"
"24.95000","3.66135","-27.30634"
"24.97500","3.66495","-27.32618"
"25.00000","3.66866","-27.34453"
"25.02500","3.67240","-27.36118"
"25.05000","3.67611","-27.38213"
"25.07500","3.67980","-27.39766"
"25.10000","3.68340","-27.41664"
"25.12500","3.68702","-27.43316"
"25.15000","3.69069","-27.45270"
"25.17500","3.69443","-27.47041"
"25.20000","3.69816","-27.48774"
"25.22500","3.70179","-27.50706"
"25.25000","3.70540","-27.52398"
"25.27500","3.70914","-27.54254"
"25.30000","3.71285","-27.56055"
"25.32500","3.71654","-27.57679"
"25.35000","3.72021","-27.59417"
"25.37500","3.72387","-27.61432"
"25.40000","3.72751","-27.63094"
"25.42500","3.73118","-27.64808"
"25.45000","3.73491","-27.66443"
"25.47500","3.73865","-27.68240"
"25.50000","3.74229","-27.70165"
"25.52500","3.74588","-27.71821"
"25.55000","3.74956","-27.73821"
"25.57500","3.75326","-27.75046"
"25.60000","3.75698","-27.77328"
"25.62500","3.76070","-27.78644"
"25.65000","3.76433","-27.80864"
"25.67500","3.76796","-27.82238"
"25.70000","3.77161","-27.84209"
"25.72500","3.77536","-27.85920"
"25.75000","3.77909","-27.87617"
"25.77500","3.78269","-27.89530"
"25.80000","3.78626","-27.90905"
"25.82500","3.78996","-27.93136"
"25.85000","3.79366","-27.94701"
"25.87500","3.79740","-27.96885"
"25.90000","3.80109","-27.98163"
"25.92500","3.80471","-28.00319"
"25.95000","3.80834","-28.01314"
"25.97500","3.81202","-28.03860"
"26.00000","3.81578","-28.05123"
"26.02500","3.81948","-28.07246"
"26.05000","3.82314","-28.08660"
"26.07500","3.82673","-28.10478"
"26.10000","3.83042","-28.12383"
"26.12500","3.83409","-28.13740"
"26.15000","3.83781","-28.16126"
"26.17500","3.84150","-28.17224"
"26.20000","3.84511","-28.19555"
"26.22500","3.84875","-28.20839"
"26.25000","3.85245","-28.23128"
"26.27500","3.85621","-28.24465"
"26.30000","3.85991","-28.26675"
"26.32500","3.86358","-28.27951"
"26.35000","3.86725","-28.30089"
"26.37500","3.87096","-28.31664"
"26.40000","3.87463","-28.33613"
"26.42500","3.87836","-28.35199"
"26.45000","3.88201","-28.36966"
"26.47500","3.88561","-28.38743"
"26.50000","3.88918","-28.40365"
"26.52500","3.89287","-28.42321"
"26.55000","3.89662","-28.43965"
"26.57500","3.90033","-28.45899"
"26.60000","3.90400","-28.47601"
"26.62500","3.90762","-28.49501"
"26.65000","3.91129","-28.51132"
"26.67500","3.91493","-28.53182"
"26.70000","3.91869","-28.54921"
"26.72500","3.92239","-28.56798"
"26.75000","3.92599","-28.58843"
"26.77500","3.92958","-28.60674"
"26.80000","3.93327","-28.62335"
"26.82500","3.93701","-28.64295"
"26.85000","3.94075","-28.66201"
"26.87500","3.94443","-28.68114"
"26.90000","3.94806","-28.69963"
"26.92500","3.95168","-28.71837"
"26.95000","3.95535","-28.73695"
"26.97500","3.95910","-28.75497"
"27.00000","3.96281","-28.77332"
"27.02500","3.96644","-28.79193"
"27.05000","3.97007","-28.81107"
"27.07500","3.97378","-28.82923"
"27.10000","3.97748","-28.84679"
"27.12500","3.98118","-28.86471"
"27.15000","3.98488","-28.88225"
"27.17500","3.98852","-28.89952"
"27.20000","3.99217","-28.91779"
"27.22500","3.99585","-28.93536"
"27.25000","3.99959","-28.95052"
"27.27500","4.00329","-28.96862"
"27.30000","4.00697","-28.98522"
"27.32500","4.01059","-29.00429"
"27.35000","4.01431","-29.02143"
"27.37500","4.01803","-29.03851"
"27.40000","4.02175","-29.05572"
"27.42500","4.02539","-29.07309"
"27.45000","4.02897","-29.09145"
"27.47500","4.03260","-29.10613"
"27.50000","4.03627","-29.12412"
"27.52500","4.04003","-29.14193"
"27.55000","4.04371","-29.16017"
"27.57500","4.04735","-29.17650"
"27.60000","4.05094","-29.19500"
"27.62500","4.05466","-29.21291"
"27.65000","4.05836","-29.22992"
"27.67500","4.06206","-29.24820"
"27.70000","4.06572","-29.26403"
"27.72500","4.06934","-29.28150"
"27.75000","4.07301","-29.30094"
"27.77500","4.07670","-29.31904"
"27.80000","4.08044","-29.33504"
"27.82500","4.08414","-29.35231"
"27.85000","4.08778","-29.36954"
"27.87500","4.09139","-29.38806"
"27.90000","4.09505","-29.40597"
"27.92500","4.09871","-29.42378"
"27.95000","4.10241","-29.43945"
"27.97500","4.10611","-29.45748"
"28.00000","4.10976","-29.47462"
"28.02500","4.11336","-29.49338"
"28.05000","4.11702","-29.51121"
"28.07500","4.12077","-29.52800"
"28.10000","4.12450","-29.54595"
"28.12500","4.12811","-29.56502"
"28.15000","4.13171","-29.58264"
"28.17500","4.13539","-29.59858"
"28.20000","4.13909","-29.61643"
"28.22500","4.14284","-29.63577"
"28.25000","4.14657","-29.65388"
"28.27500","4.15020","-29.67135"
"28.30000","4.15381","-29.68860"
"28.32500","4.15752","-29.70439"
"28.35000","4.16130","-29.72325"
"28.37500","4.16505","-29.74085"
"28.40000","4.16864","-29.75737"
"28.42500","4.17223","-29.77444"
"28.45000","4.17590","-29.79341"
"28.47500","4.17958","-29.81069"
"28.50000","4.18326","-29.82765"
"28.52500","4.18694","-29.84523"
"28.55000","4.19056","-29.86247"
"28.57500","4.19416","-29.88054"
"28.60000","4.19784","-29.89854"
"28.62500","4.20152","-29.91532"
"28.65000","4.20527","-29.93143"
"28.67500","4.20894","-29.94836"
"28.70000","4.21258","-29.96707"
"28.72500","4.21627","-29.98523"
"28.75000","4.21992","-30.00231"
"28.77500","4.22367","-30.01907"
"28.80000","4.22739","-30.03505"
"28.82500","4.23100","-30.05419"
"28.85000","4.23461","-30.07027"
"28.87500","4.23831","-30.08380"
"28.90000","4.24207","-30.10149"
"28.92500","4.24577","-30.11835"
"28.95000","4.24943","-30.13651"
"28.97500","4.25305","-30.15195"
"29.00000","4.25667","-30.17037"
"29.02500","4.26040","-30.18582"
"29.05000","4.26414","-30.20442"
"29.07500","4.26788","-30.21981"
"29.10000","4.27147","-30.23612"
"29.12500","4.27508","-30.25356"
"29.15000","4.27877","-30.27127"
"29.17500","4.28248","-30.28835"
"29.20000","4.28620","-30.30659"
"29.22500","4.28985","-30.32397"
"29.25000","4.29348","-30.33936"
"29.27500","4.29710","-30.35699"
"29.30000","4.30078","-30.37372"
"29.32500","4.30452","-30.38909"
"29.35000","4.30819","-30.40556"
"29.37500","4.31183","-30.42231"
"29.40000","4.31545","-30.43893"
"29.42500","4.31917","-30.45805"
"29.45000","4.32287","-30.47444"
"29.47500","4.32655","-30.49022"
"29.50000","4.33022","-30.50646"
"29.52500","4.33386","-30.52467"
"29.55000","4.33753","-30.54209"
"29.57500","4.34119","-30.55795"
"29.60000","4.34493","-30.57539"
"29.62500","4.34867","-30.59197"
"29.65000","4.35232","-30.60792"
"29.67500","4.35592","-30.62614"
"29.70000","4.35963","-30.64160"
"29.72500","4.36333","-30.65693"
"29.75000","4.36703","-30.67435"
"29.77500","4.37067","-30.69301"
"29.80000","4.37428","-30.70910"
"29.82500","4.37790","-30.72471"
"29.85000","4.38157","-30.74307"
"29.87500","4.38534","-30.75842"
"29.90000","4.38906","-30.77711"
"29.92500","4.39271","-30.79280"
"29.95000","4.39629","-30.80882"
"29.97500","4.40002","-30.82506"
"30.00000","4.40370","-30.84099"
"30.02500","4.40742","-30.85909"
"30.05000","4.41112","-30.87517"
"30.07500","4.41473","-30.89262"
"30.10000","4.41841","-30.90864"
"30.12500","4.42208","-30.92632"
"30.15000","4.42585","-30.94269"
"30.17500","4.42957","-30.95770"
"30.20000","4.43323","-30.97624"
"30.22500","4.43803","-30.99257"
"30.25000","4.44235","-31.00626"
"30.27500","4.44572","-31.02161"
"30.30000","4.44889","-31.03564"
"30.32500","4.45220","-31.04978"
"30.35000","4.45564","-31.06498"
"30.37500","4.45914","-31.08368"
"30.40000","4.46272","-31.10036"
"30.42500","4.46634","-31.11490"
"30.45000","4.46998","-31.13240"
"30.47500","4.47358","-31.14652"
"30.50000","4.47716","-31.16441"
"30.52500","4.48084","-31.18127"
"30.55000","4.48451","-31.19729"
"30.57500","4.48826","-31.21317"
"30.60000","4.49198","-31.23086"
"30.62500","4.49561","-31.24890"
"30.65000","4.49921","-31.26493"
"30.67500","4.50286","-31.28172"
"30.70000","4.50661","-31.29761"
"30.72500","4.51032","-31.31464"
"30.75000","4.51397","-31.33251"
"30.77500","4.51757","-31.34705"
"30.80000","4.52125","-31.36330"
"30.82500","4.52496","-31.38080"
"30.85000","4.52869","-31.39796"
"30.87500","4.53241","-31.41374"
"30.90000","4.53600","-31.42828"
"30.92500","4.53960","-31.44528"
"30.95000","4.54328","-31.46234"
"30.97500","4.54700","-31.48080"
"31.00000","4.55070","-31.49789"
"31.02500","4.55435","-31.51232"
"31.05000","4.55801","-31.52922"
"31.07500","4.56171","-31.54619"
"31.10000","4.56535","-31.56252"
"31.12500","4.56908","-31.57910"
"31.15000","4.57278","-31.59550"
"31.17500","4.57642","-31.61247"
"31.20000","4.58002","-31.62799"
"31.22500","4.58372","-31.64664"
"31.25000","4.58748","-31.66294"
"31.27500","4.59119","-31.67890"
"31.30000","4.59485","-31.69564"
"31.32500","4.59843","-31.71105"
"31.35000","4.60212","-31.72724"
"31.37500","4.60583","-31.74308"
"31.40000","4.60961","-31.75993"
"31.42500","4.61335","-31.77670"
"31.45000","4.61691","-31.79204"
"31.47500","4.62050","-31.80865"
"31.50000","4.62419","-31.82450"
"31.52500","4.62793","-31.84344"
"31.55000","4.63164","-31.85902"
"31.57500","4.63530","-31.87536"
"31.60000","4.63896","-31.89244"
"31.62500","4.64263","-31.90776"
"31.65000","4.64631","-31.92529"
"31.67500","4.65005","-31.94041"
"31.70000","4.65377","-31.95658"
"31.72500","4.65740","-31.97220"
"31.75000","4.66101","-31.99006"
"31.77500","4.66471","-32.00649"
"31.80000","4.66839","-32.02179"
"31.82500","4.67207","-32.03910"
"31.85000","4.67576","-32.05569"
"31.87500","4.67937","-32.07178"
"31.90000","4.68303","-32.08994"
"31.92500","4.68671","-32.10450"
"31.95000","4.69047","-32.12148"
"31.97500","4.69420","-32.13937"
"32.00000","4.69783","-32.15660"
"32.02500","4.70142","-32.17360"
"32.05000","4.70509","-32.18990"
"32.07500","4.70884","-32.20804"
"32.10000","4.71256","-32.22337"
"32.12500","4.71622","-32.24137"
"32.15000","4.71986","-32.25886"
"32.17500","4.72344","-32.27540"
"32.20000","4.72712","-32.29280"
"32.22500","4.73086","-32.30892"
"32.25000","4.73457","-32.32806"
"32.27500","4.73820","-32.34468"
"32.30000","4.74178","-32.36161"
"32.32500","4.74549","-32.37908"
"32.35000","4.74915","-32.39575"
"32.37500","4.75287","-32.41460"
"32.40000","4.75656","-32.42953"
"32.42500","4.76014","-32.44696"
"32.45000","4.76378","-32.46411"
"32.47500","4.76748","-32.48029"
"32.50000","4.77122","-32.49916"
"32.52500","4.77489","-32.51559"
"32.55000","4.77849","-32.53232"
"32.57500","4.78212","-32.54838"
"32.60000","4.78581","-32.56543"
"32.62500","4.78950","-32.58179"
"32.65000","4.79321","-32.59839"
"32.67500","4.79692","-32.61631"
"32.70000","4.80060","-32.63142"
"32.72500","4.80422","-32.64845"
"32.75000","4.80795","-32.66615"
"32.77500","4.81172","-32.67999"
"32.80000","4.81546","-32.69723"
"32.82500","4.81913","-32.71153"
"32.85000","4.82271","-32.72794"
"32.87500","4.82638","-32.74382"
"32.90000","4.82999","-32.75992"
"32.92500","4.83372","-32.77602"
"32.95000","4.83738","-32.79091"
"32.97500","4.84101","-32.80898"
"33.00000","4.84462","-32.82270"
"33.02500","4.84831","-32.83883"
"33.05000","4.85206","-32.85635"
"33.07500","4.85575","-32.87111"
"33.10000","4.85940","-32.88774"
"33.12500","4.86303","-32.90368"
"33.15000","4.86672","-32.92001"
"33.17500","4.87042","-32.93424"
"33.20000","4.87417","-32.95053"
"33.22500","4.87791","-32.96867"
"33.25000","4.88152","-32.98365"
